"ANO_CMPT","MES_CMPT","CNES","Name_CNES","Indicador","Nome_Indicador"
"2020","12","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","8,4188","Tempo Médio de Permanência Cirúrgica"
"2020","12","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","5,5699","Tempo Médio de Permanência Cirúrgica"
"2020","12","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","6,2704","Tempo Médio de Permanência Cirúrgica"
"2020","12","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","5,3262","Tempo Médio de Permanência Cirúrgica"
"2020","12","2295415","HU Gaffree e Guinle (HUGG-Unirio)","3,5632","Tempo Médio de Permanência Cirúrgica"
"2020","12","2332981","HU João de Barros Barreto (HUJBB-UFPA)","9,0811","Tempo Médio de Permanência Cirúrgica"
"2020","12","2338424","HC da Universidade Federal de Goiás (HC-UFG)","4,1696","Tempo Médio de Permanência Cirúrgica"
"2020","12","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","5,0902","Tempo Médio de Permanência Cirúrgica"
"2020","12","2400243","HU Lauro Wanderley (HULW-UFPB)","4,5214","Tempo Médio de Permanência Cirúrgica"
"2020","12","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","3,2937","Tempo Médio de Permanência Cirúrgica"
"2020","12","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","3,096","Tempo Médio de Permanência Cirúrgica"
"2020","12","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","2,4286","Tempo Médio de Permanência Cirúrgica"
"2020","12","2561492","HU Walter Cantídio (HUWC-UFC)","4,0909","Tempo Médio de Permanência Cirúrgica"
"2020","12","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","6,6343","Tempo Médio de Permanência Cirúrgica"
"2020","12","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","3,9286","Tempo Médio de Permanência Cirúrgica"
"2020","12","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","2,0258","Tempo Médio de Permanência Cirúrgica"
"2020","12","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","0,9531","Tempo Médio de Permanência Cirúrgica"
"2020","12","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","5,9444","Tempo Médio de Permanência Cirúrgica"
"2020","12","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","3,7483","Tempo Médio de Permanência Cirúrgica"
"2020","12","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","5,3817","Tempo Médio de Permanência Cirúrgica"
"2020","12","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","5,242","Tempo Médio de Permanência Cirúrgica"
"2020","12","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","8,5762","Tempo Médio de Permanência Cirúrgica"
"2020","12","3654826","Hospital de Doenças Tropicais (HDT-UFT)","NaN","Tempo Médio de Permanência Cirúrgica"
"2020","12","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","1,88","Tempo Médio de Permanência Cirúrgica"
"2020","12","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","3,961","Tempo Médio de Permanência Cirúrgica"
"2020","12","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","NaN","Tempo Médio de Permanência Cirúrgica"
"2020","12","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","5,4016","Tempo Médio de Permanência Cirúrgica"
"2020","12","6568343","Hospital Universitário de Lagarto (HUL-UFS)","6,9062","Tempo Médio de Permanência Cirúrgica"
"2021","01","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","4,1058","Tempo Médio de Permanência Cirúrgica"
"2021","01","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","3,0357","Tempo Médio de Permanência Cirúrgica"
"2021","01","0003816","HU Professor Edgard Santos (Hupes-UFBA)","4,4436","Tempo Médio de Permanência Cirúrgica"
"2021","01","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","2,4603","Tempo Médio de Permanência Cirúrgica"
"2021","01","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","7,9194","Tempo Médio de Permanência Cirúrgica"
"2021","01","0010510","HU da Universidade de Brasília (HUB-UnB)","2,1003","Tempo Médio de Permanência Cirúrgica"
"2021","01","0012505","HU Antônio Pedro (HUAP-UFF)","11,2389","Tempo Médio de Permanência Cirúrgica"
"2021","01","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","3,8516","Tempo Médio de Permanência Cirúrgica"
"2021","01","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","3,0812","Tempo Médio de Permanência Cirúrgica"
"2021","01","2017644","HU Getúlio Vargas (HUGV-UFAM)","6,9905","Tempo Médio de Permanência Cirúrgica"
"2021","01","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","7,0659","Tempo Médio de Permanência Cirúrgica"
"2021","01","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","7,5412","Tempo Médio de Permanência Cirúrgica"
"2021","01","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","6,974","Tempo Médio de Permanência Cirúrgica"
"2021","01","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","5,8379","Tempo Médio de Permanência Cirúrgica"
"2021","01","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","8,5985","Tempo Médio de Permanência Cirúrgica"
"2021","01","2295415","HU Gaffree e Guinle (HUGG-Unirio)","6,1478","Tempo Médio de Permanência Cirúrgica"
"2021","01","2332981","HU João de Barros Barreto (HUJBB-UFPA)","9,6986","Tempo Médio de Permanência Cirúrgica"
"2021","01","2338424","HC da Universidade Federal de Goiás (HC-UFG)","5,5322","Tempo Médio de Permanência Cirúrgica"
"2021","01","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","6,5034","Tempo Médio de Permanência Cirúrgica"
"2021","01","2400243","HU Lauro Wanderley (HULW-UFPB)","5,428","Tempo Médio de Permanência Cirúrgica"
"2021","01","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","3,9798","Tempo Médio de Permanência Cirúrgica"
"2021","01","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","3,4178","Tempo Médio de Permanência Cirúrgica"
"2021","01","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","2,2162","Tempo Médio de Permanência Cirúrgica"
"2021","01","2561492","HU Walter Cantídio (HUWC-UFC)","4,9055","Tempo Médio de Permanência Cirúrgica"
"2021","01","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","6,1423","Tempo Médio de Permanência Cirúrgica"
"2021","01","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","4,5276","Tempo Médio de Permanência Cirúrgica"
"2021","01","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","2,707","Tempo Médio de Permanência Cirúrgica"
"2021","01","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","0,931","Tempo Médio de Permanência Cirúrgica"
"2021","01","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","4,5833","Tempo Médio de Permanência Cirúrgica"
"2021","01","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","3,4301","Tempo Médio de Permanência Cirúrgica"
"2021","01","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","4,9656","Tempo Médio de Permanência Cirúrgica"
"2021","01","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","3,6178","Tempo Médio de Permanência Cirúrgica"
"2021","01","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","9,0122","Tempo Médio de Permanência Cirúrgica"
"2021","01","3654826","Hospital de Doenças Tropicais (HDT-UFT)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","01","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","2,4224","Tempo Médio de Permanência Cirúrgica"
"2021","01","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","5,9598","Tempo Médio de Permanência Cirúrgica"
"2021","01","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","01","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","6,5077","Tempo Médio de Permanência Cirúrgica"
"2021","01","6568343","Hospital Universitário de Lagarto (HUL-UFS)","4,6116","Tempo Médio de Permanência Cirúrgica"
"2021","02","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","3,9217","Tempo Médio de Permanência Cirúrgica"
"2021","02","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","3,8457","Tempo Médio de Permanência Cirúrgica"
"2021","02","0003816","HU Professor Edgard Santos (Hupes-UFBA)","2,085","Tempo Médio de Permanência Cirúrgica"
"2021","02","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","1,619","Tempo Médio de Permanência Cirúrgica"
"2021","02","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","7,3101","Tempo Médio de Permanência Cirúrgica"
"2021","02","0010510","HU da Universidade de Brasília (HUB-UnB)","2,8443","Tempo Médio de Permanência Cirúrgica"
"2021","02","0012505","HU Antônio Pedro (HUAP-UFF)","5,2519","Tempo Médio de Permanência Cirúrgica"
"2021","02","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","4,6589","Tempo Médio de Permanência Cirúrgica"
"2021","02","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","3,9281","Tempo Médio de Permanência Cirúrgica"
"2021","02","2017644","HU Getúlio Vargas (HUGV-UFAM)","4,2947","Tempo Médio de Permanência Cirúrgica"
"2021","02","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","5,9483","Tempo Médio de Permanência Cirúrgica"
"2021","02","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","6,7429","Tempo Médio de Permanência Cirúrgica"
"2021","02","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","8","Tempo Médio de Permanência Cirúrgica"
"2021","02","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","6,6683","Tempo Médio de Permanência Cirúrgica"
"2021","02","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","6,3307","Tempo Médio de Permanência Cirúrgica"
"2021","02","2295415","HU Gaffree e Guinle (HUGG-Unirio)","4,2766","Tempo Médio de Permanência Cirúrgica"
"2021","02","2332981","HU João de Barros Barreto (HUJBB-UFPA)","12,7397","Tempo Médio de Permanência Cirúrgica"
"2021","02","2338424","HC da Universidade Federal de Goiás (HC-UFG)","6,5189","Tempo Médio de Permanência Cirúrgica"
"2021","02","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","6,1682","Tempo Médio de Permanência Cirúrgica"
"2021","02","2400243","HU Lauro Wanderley (HULW-UFPB)","4,5863","Tempo Médio de Permanência Cirúrgica"
"2021","02","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","3,6851","Tempo Médio de Permanência Cirúrgica"
"2021","02","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","3,1601","Tempo Médio de Permanência Cirúrgica"
"2021","02","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","2,2679","Tempo Médio de Permanência Cirúrgica"
"2021","02","2561492","HU Walter Cantídio (HUWC-UFC)","4,2229","Tempo Médio de Permanência Cirúrgica"
"2021","02","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","9,4758","Tempo Médio de Permanência Cirúrgica"
"2021","02","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","5,4412","Tempo Médio de Permanência Cirúrgica"
"2021","02","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","2,5794","Tempo Médio de Permanência Cirúrgica"
"2021","02","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","0,962","Tempo Médio de Permanência Cirúrgica"
"2021","02","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","4,9138","Tempo Médio de Permanência Cirúrgica"
"2021","02","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","4,1104","Tempo Médio de Permanência Cirúrgica"
"2021","02","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","5,4523","Tempo Médio de Permanência Cirúrgica"
"2021","02","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","5,2079","Tempo Médio de Permanência Cirúrgica"
"2021","02","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","9,8486","Tempo Médio de Permanência Cirúrgica"
"2021","02","3654826","Hospital de Doenças Tropicais (HDT-UFT)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","02","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","2,5669","Tempo Médio de Permanência Cirúrgica"
"2021","02","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","5,6409","Tempo Médio de Permanência Cirúrgica"
"2021","02","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","02","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","5,4818","Tempo Médio de Permanência Cirúrgica"
"2021","02","6568343","Hospital Universitário de Lagarto (HUL-UFS)","4,7151","Tempo Médio de Permanência Cirúrgica"
"2021","03","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","4,5149","Tempo Médio de Permanência Cirúrgica"
"2021","03","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","3,2","Tempo Médio de Permanência Cirúrgica"
"2021","03","0003816","HU Professor Edgard Santos (Hupes-UFBA)","3,4093","Tempo Médio de Permanência Cirúrgica"
"2021","03","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","2,2022","Tempo Médio de Permanência Cirúrgica"
"2021","03","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","6,0137","Tempo Médio de Permanência Cirúrgica"
"2021","03","0010510","HU da Universidade de Brasília (HUB-UnB)","3,0978","Tempo Médio de Permanência Cirúrgica"
"2021","03","0012505","HU Antônio Pedro (HUAP-UFF)","8,2236","Tempo Médio de Permanência Cirúrgica"
"2021","03","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","4,0142","Tempo Médio de Permanência Cirúrgica"
"2021","03","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","4,4719","Tempo Médio de Permanência Cirúrgica"
"2021","03","2017644","HU Getúlio Vargas (HUGV-UFAM)","10,4737","Tempo Médio de Permanência Cirúrgica"
"2021","03","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","6,9549","Tempo Médio de Permanência Cirúrgica"
"2021","03","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","7,055","Tempo Médio de Permanência Cirúrgica"
"2021","03","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","4,1758","Tempo Médio de Permanência Cirúrgica"
"2021","03","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","6,2973","Tempo Médio de Permanência Cirúrgica"
"2021","03","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","5,8194","Tempo Médio de Permanência Cirúrgica"
"2021","03","2295415","HU Gaffree e Guinle (HUGG-Unirio)","3,838","Tempo Médio de Permanência Cirúrgica"
"2021","03","2332981","HU João de Barros Barreto (HUJBB-UFPA)","14,2264","Tempo Médio de Permanência Cirúrgica"
"2021","03","2338424","HC da Universidade Federal de Goiás (HC-UFG)","6,0093","Tempo Médio de Permanência Cirúrgica"
"2021","03","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","5,4802","Tempo Médio de Permanência Cirúrgica"
"2021","03","2400243","HU Lauro Wanderley (HULW-UFPB)","4,2389","Tempo Médio de Permanência Cirúrgica"
"2021","03","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","3,7148","Tempo Médio de Permanência Cirúrgica"
"2021","03","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","3,3681","Tempo Médio de Permanência Cirúrgica"
"2021","03","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","2,0577","Tempo Médio de Permanência Cirúrgica"
"2021","03","2561492","HU Walter Cantídio (HUWC-UFC)","7,6629","Tempo Médio de Permanência Cirúrgica"
"2021","03","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","6,3863","Tempo Médio de Permanência Cirúrgica"
"2021","03","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","5,664","Tempo Médio de Permanência Cirúrgica"
"2021","03","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","3,2353","Tempo Médio de Permanência Cirúrgica"
"2021","03","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","0,9242","Tempo Médio de Permanência Cirúrgica"
"2021","03","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","5,5882","Tempo Médio de Permanência Cirúrgica"
"2021","03","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","3,264","Tempo Médio de Permanência Cirúrgica"
"2021","03","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","5,7057","Tempo Médio de Permanência Cirúrgica"
"2021","03","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","5,1324","Tempo Médio de Permanência Cirúrgica"
"2021","03","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","13,9365","Tempo Médio de Permanência Cirúrgica"
"2021","03","3654826","Hospital de Doenças Tropicais (HDT-UFT)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","03","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","1,847","Tempo Médio de Permanência Cirúrgica"
"2021","03","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","5,0435","Tempo Médio de Permanência Cirúrgica"
"2021","03","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","03","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","8,6753","Tempo Médio de Permanência Cirúrgica"
"2021","03","6568343","Hospital Universitário de Lagarto (HUL-UFS)","4,9739","Tempo Médio de Permanência Cirúrgica"
"2021","04","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","3,051","Tempo Médio de Permanência Cirúrgica"
"2021","04","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","4,4455","Tempo Médio de Permanência Cirúrgica"
"2021","04","0003816","HU Professor Edgard Santos (Hupes-UFBA)","4,4455","Tempo Médio de Permanência Cirúrgica"
"2021","04","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","2,9901","Tempo Médio de Permanência Cirúrgica"
"2021","04","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","6,6624","Tempo Médio de Permanência Cirúrgica"
"2021","04","0010510","HU da Universidade de Brasília (HUB-UnB)","2,5988","Tempo Médio de Permanência Cirúrgica"
"2021","04","0012505","HU Antônio Pedro (HUAP-UFF)","7,8269","Tempo Médio de Permanência Cirúrgica"
"2021","04","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","3,9479","Tempo Médio de Permanência Cirúrgica"
"2021","04","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","3,8356","Tempo Médio de Permanência Cirúrgica"
"2021","04","2017644","HU Getúlio Vargas (HUGV-UFAM)","4,8356","Tempo Médio de Permanência Cirúrgica"
"2021","04","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","5,8523","Tempo Médio de Permanência Cirúrgica"
"2021","04","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","7,3617","Tempo Médio de Permanência Cirúrgica"
"2021","04","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","6,08","Tempo Médio de Permanência Cirúrgica"
"2021","04","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","7,8022","Tempo Médio de Permanência Cirúrgica"
"2021","04","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","8,6585","Tempo Médio de Permanência Cirúrgica"
"2021","04","2295415","HU Gaffree e Guinle (HUGG-Unirio)","2,9474","Tempo Médio de Permanência Cirúrgica"
"2021","04","2332981","HU João de Barros Barreto (HUJBB-UFPA)","9,898","Tempo Médio de Permanência Cirúrgica"
"2021","04","2338424","HC da Universidade Federal de Goiás (HC-UFG)","6,5556","Tempo Médio de Permanência Cirúrgica"
"2021","04","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","6,2009","Tempo Médio de Permanência Cirúrgica"
"2021","04","2400243","HU Lauro Wanderley (HULW-UFPB)","4,1265","Tempo Médio de Permanência Cirúrgica"
"2021","04","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","3,6951","Tempo Médio de Permanência Cirúrgica"
"2021","04","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","3,5296","Tempo Médio de Permanência Cirúrgica"
"2021","04","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","1,9412","Tempo Médio de Permanência Cirúrgica"
"2021","04","2561492","HU Walter Cantídio (HUWC-UFC)","11,4568","Tempo Médio de Permanência Cirúrgica"
"2021","04","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","5,2341","Tempo Médio de Permanência Cirúrgica"
"2021","04","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","4,6033","Tempo Médio de Permanência Cirúrgica"
"2021","04","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","2,5059","Tempo Médio de Permanência Cirúrgica"
"2021","04","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","0,806","Tempo Médio de Permanência Cirúrgica"
"2021","04","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","4,7928","Tempo Médio de Permanência Cirúrgica"
"2021","04","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","3,8355","Tempo Médio de Permanência Cirúrgica"
"2021","04","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","4,8269","Tempo Médio de Permanência Cirúrgica"
"2021","04","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","4,6223","Tempo Médio de Permanência Cirúrgica"
"2021","04","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","13,1429","Tempo Médio de Permanência Cirúrgica"
"2021","04","3654826","Hospital de Doenças Tropicais (HDT-UFT)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","04","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","2,149","Tempo Médio de Permanência Cirúrgica"
"2021","04","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","5,3014","Tempo Médio de Permanência Cirúrgica"
"2021","04","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","04","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","6,9582","Tempo Médio de Permanência Cirúrgica"
"2021","04","6568343","Hospital Universitário de Lagarto (HUL-UFS)","6,3627","Tempo Médio de Permanência Cirúrgica"
"2021","05","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","3,7284","Tempo Médio de Permanência Cirúrgica"
"2021","05","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","4,3246","Tempo Médio de Permanência Cirúrgica"
"2021","05","0003816","HU Professor Edgard Santos (Hupes-UFBA)","3,7016","Tempo Médio de Permanência Cirúrgica"
"2021","05","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","3,1313","Tempo Médio de Permanência Cirúrgica"
"2021","05","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","6,9561","Tempo Médio de Permanência Cirúrgica"
"2021","05","0010510","HU da Universidade de Brasília (HUB-UnB)","3,0909","Tempo Médio de Permanência Cirúrgica"
"2021","05","0012505","HU Antônio Pedro (HUAP-UFF)","5,0297","Tempo Médio de Permanência Cirúrgica"
"2021","05","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","3,6756","Tempo Médio de Permanência Cirúrgica"
"2021","05","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","4,6571","Tempo Médio de Permanência Cirúrgica"
"2021","05","2017644","HU Getúlio Vargas (HUGV-UFAM)","5,0452","Tempo Médio de Permanência Cirúrgica"
"2021","05","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","5,9942","Tempo Médio de Permanência Cirúrgica"
"2021","05","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","6,7949","Tempo Médio de Permanência Cirúrgica"
"2021","05","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","4,0732","Tempo Médio de Permanência Cirúrgica"
"2021","05","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","6,0054","Tempo Médio de Permanência Cirúrgica"
"2021","05","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","8,5391","Tempo Médio de Permanência Cirúrgica"
"2021","05","2295415","HU Gaffree e Guinle (HUGG-Unirio)","6,557","Tempo Médio de Permanência Cirúrgica"
"2021","05","2332981","HU João de Barros Barreto (HUJBB-UFPA)","10,8308","Tempo Médio de Permanência Cirúrgica"
"2021","05","2338424","HC da Universidade Federal de Goiás (HC-UFG)","5,2171","Tempo Médio de Permanência Cirúrgica"
"2021","05","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","5,0957","Tempo Médio de Permanência Cirúrgica"
"2021","05","2400243","HU Lauro Wanderley (HULW-UFPB)","3,7993","Tempo Médio de Permanência Cirúrgica"
"2021","05","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","3,8351","Tempo Médio de Permanência Cirúrgica"
"2021","05","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","3,5465","Tempo Médio de Permanência Cirúrgica"
"2021","05","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","2,1852","Tempo Médio de Permanência Cirúrgica"
"2021","05","2561492","HU Walter Cantídio (HUWC-UFC)","9,9204","Tempo Médio de Permanência Cirúrgica"
"2021","05","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","8,4645","Tempo Médio de Permanência Cirúrgica"
"2021","05","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","5,8759","Tempo Médio de Permanência Cirúrgica"
"2021","05","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","3,0208","Tempo Médio de Permanência Cirúrgica"
"2021","05","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","0,8158","Tempo Médio de Permanência Cirúrgica"
"2021","05","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","3,8375","Tempo Médio de Permanência Cirúrgica"
"2021","05","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","3,6324","Tempo Médio de Permanência Cirúrgica"
"2021","05","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","4,8283","Tempo Médio de Permanência Cirúrgica"
"2021","05","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","3,7438","Tempo Médio de Permanência Cirúrgica"
"2021","05","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","8,2158","Tempo Médio de Permanência Cirúrgica"
"2021","05","3654826","Hospital de Doenças Tropicais (HDT-UFT)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","05","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","2,3032","Tempo Médio de Permanência Cirúrgica"
"2021","05","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","5,9811","Tempo Médio de Permanência Cirúrgica"
"2021","05","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","NaN","Tempo Médio de Permanência Cirúrgica"
"2021","05","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","4,3719","Tempo Médio de Permanência Cirúrgica"
"2021","05","6568343","Hospital Universitário de Lagarto (HUL-UFS)","7,622","Tempo Médio de Permanência Cirúrgica"
"2021","06","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","3,592","Tempo Médio de Permanência Cirúrgica"
