"ANO_CMPT","MES_CMPT","CNES","Indicador","Nome_Indicador","Nome_CNES"
"2021","09","0000396","3.7575","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2021","09","0002534","3.0315","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2021","09","0003816","3.9618","Tempo Medio de Permanencia Cirurgica"," HU Professor Edgard Santos (Hupes-UFBA)"
"2021","09","0004731","3.6593","Tempo Medio de Permanencia Cirurgica"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2021","09","0009709","6.4178","Tempo Medio de Permanencia Cirurgica"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2021","09","0010510","2.8879","Tempo Medio de Permanencia Cirurgica"," HU da Universidade de Brasília (HUB-UnB)"
"2021","09","0012505","8.7709","Tempo Medio de Permanencia Cirurgica"," HU Antônio Pedro (HUAP-UFF)"
"2021","09","0027049","3.6453","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2021","09","2006197","3.3192","Tempo Medio de Permanencia Cirurgica"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2021","09","2017644","3.6016","Tempo Medio de Permanencia Cirurgica"," HU Getúlio Vargas (HUGV-UFAM)"
"2021","09","2146355","6.0141","Tempo Medio de Permanencia Cirurgica"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2021","09","2206595","7.7735","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2021","09","2218798","3.5211","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2021","09","2244306","6.1535","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2021","09","2252694","7.1980","Tempo Medio de Permanencia Cirurgica"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2021","09","2295415","3.9405","Tempo Medio de Permanencia Cirurgica"," HU Gaffree e Guinle (HUGG-Unirio)"
"2021","09","2332981","9.1818","Tempo Medio de Permanencia Cirurgica"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2021","09","2338424","5.5333","Tempo Medio de Permanencia Cirurgica"," HC da Universidade Federal de Goiás (HC-UFG)"
"2021","09","2384299","3.6803","Tempo Medio de Permanencia Cirurgica"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2021","09","2400243","4.1717","Tempo Medio de Permanencia Cirurgica"," HU Lauro Wanderley (HULW-UFPB)"
"2021","09","2409208","3.6033","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2021","09","2481286","4.0312","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2021","09","2504502","2.2660","Tempo Medio de Permanencia Cirurgica"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2021","09","2561492","4.8690","Tempo Medio de Permanencia Cirurgica"," HU Walter Cantídio (HUWC-UFC)"
"2021","09","2653982","5.5650","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2021","09","2655411","5.0753","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2021","09","2676060","2.6013","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2021","09","2694751","1.0260","Tempo Medio de Permanencia Cirurgica"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2021","09","2707675","4.0909","Tempo Medio de Permanencia Cirurgica"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2021","09","2710935","3.5912","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2021","09","2726653","5.1001","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2021","09","3157245","6.1525","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2021","09","3285391","8.6875","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2021","09","4014111","2.5000","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2021","09","4044916","4.3687","Tempo Medio de Permanencia Cirurgica"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2021","09","5586348","0.0000","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2021","09","6042414","7.0097","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2021","09","6568343","5.5287","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário de Lagarto (HUL-UFS)"
"2021","10","0000396","3.0356","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2021","10","0002534","4.2143","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2021","10","0003816","3.7607","Tempo Medio de Permanencia Cirurgica"," HU Professor Edgard Santos (Hupes-UFBA)"
"2021","10","0004731","3.0813","Tempo Medio de Permanencia Cirurgica"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2021","10","0009709","6.0850","Tempo Medio de Permanencia Cirurgica"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2021","10","0010510","3.9552","Tempo Medio de Permanencia Cirurgica"," HU da Universidade de Brasília (HUB-UnB)"
"2021","10","0012505","8.5652","Tempo Medio de Permanencia Cirurgica"," HU Antônio Pedro (HUAP-UFF)"
"2021","10","0027049","3.7385","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2021","10","2006197","4.0136","Tempo Medio de Permanencia Cirurgica"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2021","10","2017644","4.8694","Tempo Medio de Permanencia Cirurgica"," HU Getúlio Vargas (HUGV-UFAM)"
"2021","10","2146355","8.3103","Tempo Medio de Permanencia Cirurgica"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2021","10","2206595","6.9461","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2021","10","2218798","4.4171","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2021","10","2244306","7.0184","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2021","10","2252694","6.6500","Tempo Medio de Permanencia Cirurgica"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2021","10","2295415","2.4757","Tempo Medio de Permanencia Cirurgica"," HU Gaffree e Guinle (HUGG-Unirio)"
"2021","10","2332981","7.6569","Tempo Medio de Permanencia Cirurgica"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2021","10","2338424","5.1456","Tempo Medio de Permanencia Cirurgica"," HC da Universidade Federal de Goiás (HC-UFG)"
"2021","10","2384299","4.1062","Tempo Medio de Permanencia Cirurgica"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2021","10","2400243","5.0894","Tempo Medio de Permanencia Cirurgica"," HU Lauro Wanderley (HULW-UFPB)"
"2021","10","2409208","3.5496","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2021","10","2481286","3.7904","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2021","10","2504502","2.5000","Tempo Medio de Permanencia Cirurgica"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2021","10","2561492","5.5359","Tempo Medio de Permanencia Cirurgica"," HU Walter Cantídio (HUWC-UFC)"
"2021","10","2653982","5.0395","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2021","10","2655411","4.9565","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2021","10","2676060","2.6571","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2021","10","2694751","0.8800","Tempo Medio de Permanencia Cirurgica"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2021","10","2707675","4.4205","Tempo Medio de Permanencia Cirurgica"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2021","10","2710935","4.9527","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2021","10","2726653","5.0145","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2021","10","3157245","5.8447","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2021","10","3285391","7.3891","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2021","10","4014111","1.6293","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2021","10","4044916","6.0595","Tempo Medio de Permanencia Cirurgica"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2021","10","6042414","7.0498","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2021","10","6568343","3.6727","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário de Lagarto (HUL-UFS)"
"2021","11","0000396","2.8475","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2021","11","0002534","3.2598","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2021","11","0003816","3.8284","Tempo Medio de Permanencia Cirurgica"," HU Professor Edgard Santos (Hupes-UFBA)"
"2021","11","0004731","3.7381","Tempo Medio de Permanencia Cirurgica"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2021","11","0009709","7.8045","Tempo Medio de Permanencia Cirurgica"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2021","11","0010510","3.3310","Tempo Medio de Permanencia Cirurgica"," HU da Universidade de Brasília (HUB-UnB)"
"2021","11","0012505","7.5568","Tempo Medio de Permanencia Cirurgica"," HU Antônio Pedro (HUAP-UFF)"
"2021","11","0027049","3.3952","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2021","11","2006197","3.9631","Tempo Medio de Permanencia Cirurgica"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2021","11","2017644","4.1732","Tempo Medio de Permanencia Cirurgica"," HU Getúlio Vargas (HUGV-UFAM)"
"2021","11","2146355","6.8764","Tempo Medio de Permanencia Cirurgica"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2021","11","2206595","6.9597","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2021","11","2218798","3.6534","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2021","11","2244306","7.4344","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2021","11","2252694","4.5474","Tempo Medio de Permanencia Cirurgica"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2021","11","2295415","3.7741","Tempo Medio de Permanencia Cirurgica"," HU Gaffree e Guinle (HUGG-Unirio)"
"2021","11","2332981","8.5036","Tempo Medio de Permanencia Cirurgica"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2021","11","2338424","4.8553","Tempo Medio de Permanencia Cirurgica"," HC da Universidade Federal de Goiás (HC-UFG)"
"2021","11","2384299","4.6692","Tempo Medio de Permanencia Cirurgica"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2021","11","2400243","4.0926","Tempo Medio de Permanencia Cirurgica"," HU Lauro Wanderley (HULW-UFPB)"
"2021","11","2409208","3.5904","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2021","11","2481286","3.9192","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2021","11","2504502","2.0490","Tempo Medio de Permanencia Cirurgica"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2021","11","2561492","6.2857","Tempo Medio de Permanencia Cirurgica"," HU Walter Cantídio (HUWC-UFC)"
"2021","11","2653982","4.9395","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2021","11","2655411","4.3781","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2021","11","2676060","2.2805","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2021","11","2694751","0.7934","Tempo Medio de Permanencia Cirurgica"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2021","11","2707675","5.3152","Tempo Medio de Permanencia Cirurgica"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2021","11","2710935","4.8443","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2021","11","2726653","5.3219","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2021","11","3157245","4.7930","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2021","11","3285391","10.3756","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2021","11","4014111","2.1639","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2021","11","4044916","5.5440","Tempo Medio de Permanencia Cirurgica"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2021","11","5586348","0.0000","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2021","11","6042414","6.7183","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2021","11","6568343","7.2698","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário de Lagarto (HUL-UFS)"
"2021","12","0000396","2.0418","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2021","12","0002534","3.4051","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2021","12","0003816","3.7394","Tempo Medio de Permanencia Cirurgica"," HU Professor Edgard Santos (Hupes-UFBA)"
"2021","12","0004731","3.5606","Tempo Medio de Permanencia Cirurgica"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2021","12","0009709","6.0826","Tempo Medio de Permanencia Cirurgica"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2021","12","0010510","2.7156","Tempo Medio de Permanencia Cirurgica"," HU da Universidade de Brasília (HUB-UnB)"
"2021","12","0012505","6.9398","Tempo Medio de Permanencia Cirurgica"," HU Antônio Pedro (HUAP-UFF)"
"2021","12","0027049","3.8940","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2021","12","2006197","3.6082","Tempo Medio de Permanencia Cirurgica"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2021","12","2017644","4.9691","Tempo Medio de Permanencia Cirurgica"," HU Getúlio Vargas (HUGV-UFAM)"
"2021","12","2146355","7.3136","Tempo Medio de Permanencia Cirurgica"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2021","12","2206595","5.5880","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2021","12","2218798","3.8259","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2021","12","2244306","6.5514","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2021","12","2252694","6.9862","Tempo Medio de Permanencia Cirurgica"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2021","12","2295415","4.3113","Tempo Medio de Permanencia Cirurgica"," HU Gaffree e Guinle (HUGG-Unirio)"
"2021","12","2332981","9.1456","Tempo Medio de Permanencia Cirurgica"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2021","12","2338424","6.6364","Tempo Medio de Permanencia Cirurgica"," HC da Universidade Federal de Goiás (HC-UFG)"
"2021","12","2384299","4.3815","Tempo Medio de Permanencia Cirurgica"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2021","12","2400243","5.5560","Tempo Medio de Permanencia Cirurgica"," HU Lauro Wanderley (HULW-UFPB)"
"2021","12","2409208","3.6122","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2021","12","2481286","3.8286","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2021","12","2504502","3.1111","Tempo Medio de Permanencia Cirurgica"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2021","12","2561492","4.5516","Tempo Medio de Permanencia Cirurgica"," HU Walter Cantídio (HUWC-UFC)"
"2021","12","2653982","4.0292","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2021","12","2655411","5.2568","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2021","12","2676060","2.1404","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2021","12","2694751","0.4507","Tempo Medio de Permanencia Cirurgica"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2021","12","2707675","4.0807","Tempo Medio de Permanencia Cirurgica"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2021","12","2710935","4.7330","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2021","12","2726653","5.1264","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2021","12","3157245","5.9170","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2021","12","3285391","9.5378","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2021","12","3654826","3.0000","Tempo Medio de Permanencia Cirurgica"," Hospital de Doencas Tropicais (HDT-UFT)"
"2021","12","4014111","2.0175","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2021","12","4044916","5.6971","Tempo Medio de Permanencia Cirurgica"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2021","12","5586348","0.0000","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2021","12","6042414","7.3091","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2021","12","6568343","8.1143","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","01","0000396","3.4896","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","01","0002534","3.2701","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","01","0003816","4.1330","Tempo Medio de Permanencia Cirurgica"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","01","0004731","4.1154","Tempo Medio de Permanencia Cirurgica"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","01","0009709","6.5947","Tempo Medio de Permanencia Cirurgica"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","01","0010510","4.2833","Tempo Medio de Permanencia Cirurgica"," HU da Universidade de Brasília (HUB-UnB)"
"2022","01","0012505","10.4516","Tempo Medio de Permanencia Cirurgica"," HU Antônio Pedro (HUAP-UFF)"
"2022","01","0027049","4.3732","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","01","2006197","4.0473","Tempo Medio de Permanencia Cirurgica"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","01","2017644","4.5263","Tempo Medio de Permanencia Cirurgica"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","01","2146355","6.6818","Tempo Medio de Permanencia Cirurgica"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","01","2206595","5.9550","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","01","2218798","3.5742","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","01","2244306","7.1723","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","01","2252694","6.2338","Tempo Medio de Permanencia Cirurgica"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","01","2295415","3.5725","Tempo Medio de Permanencia Cirurgica"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","01","2332981","10.8605","Tempo Medio de Permanencia Cirurgica"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","01","2338424","7.5421","Tempo Medio de Permanencia Cirurgica"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","01","2384299","5.5422","Tempo Medio de Permanencia Cirurgica"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","01","2400243","6.1956","Tempo Medio de Permanencia Cirurgica"," HU Lauro Wanderley (HULW-UFPB)"
"2022","01","2409208","4.2276","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","01","2481286","3.9129","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","01","2504502","1.1818","Tempo Medio de Permanencia Cirurgica"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","01","2561492","4.3478","Tempo Medio de Permanencia Cirurgica"," HU Walter Cantídio (HUWC-UFC)"
"2022","01","2653982","5.2740","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","01","2655411","6.1102","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2022","01","2676060","2.8841","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2022","01","2694751","0.6333","Tempo Medio de Permanencia Cirurgica"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","01","2707675","4.3175","Tempo Medio de Permanencia Cirurgica"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
"2022","01","2710935","3.9810","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal da Grande Dourados (HU-UFGD)"
"2022","01","2726653","4.9280","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Maranhäo (HU-UFMA)"
"2022","01","3157245","5.1477","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Catarina (HU-UFSC)"
"2022","01","3285391","11.1940","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal do Piauí (HU-UFPI)"
"2022","01","4014111","2.2308","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Ana Bezerra (Huab-UFRN)"
"2022","01","4044916","5.2762","Tempo Medio de Permanencia Cirurgica"," HU Cassiano Antônio Moraes (Hucam-UFES)"
"2022","01","5586348","1.0000","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Säo Carlos (HU-Ufscar)"
"2022","01","6042414","7.9529","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Fed. Vale do S. Francisco (HU-Univasf)"
"2022","01","6568343","4.2535","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário de Lagarto (HUL-UFS)"
"2022","02","0000396","4.1253","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Pernambuco (HC-UFPE)"
"2022","02","0002534","2.6970","Tempo Medio de Permanencia Cirurgica"," HU da Universidade Federal de Sergipe (HU-UFS)"
"2022","02","0003816","3.1728","Tempo Medio de Permanencia Cirurgica"," HU Professor Edgard Santos (Hupes-UFBA)"
"2022","02","0004731","3.2455","Tempo Medio de Permanencia Cirurgica"," Maternidade Climério de Oliveira (MCO-UFBA)"
"2022","02","0009709","6.7470","Tempo Medio de Permanencia Cirurgica"," HU Maria Aparecida Pedrossian (Humap-UFMS)"
"2022","02","0010510","3.2227","Tempo Medio de Permanencia Cirurgica"," HU da Universidade de Brasília (HUB-UnB)"
"2022","02","0012505","5.1731","Tempo Medio de Permanencia Cirurgica"," HU Antônio Pedro (HUAP-UFF)"
"2022","02","0027049","3.4778","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Federal de Minas Gerais (HC-UFMG)"
"2022","02","2006197","4.0517","Tempo Medio de Permanencia Cirurgica"," HU Professor Alberto Antunes (HUPAA-UFAL)"
"2022","02","2017644","3.5939","Tempo Medio de Permanencia Cirurgica"," HU Getúlio Vargas (HUGV-UFAM)"
"2022","02","2146355","4.9735","Tempo Medio de Permanencia Cirurgica"," Hospital de Clínicas de Uberlândia (HC-UFU)"
"2022","02","2206595","6.0767","Tempo Medio de Permanencia Cirurgica"," HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)"
"2022","02","2218798","3.1139","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Juiz de Fora (HU-UFJF)"
"2022","02","2244306","6.1487","Tempo Medio de Permanencia Cirurgica"," HU da Univ. Federal de Santa Maria (HUSM-UFSM)"
"2022","02","2252694","6.2462","Tempo Medio de Permanencia Cirurgica"," HE da Univ. Federal de Pelotas (HE-UFPel)"
"2022","02","2295415","2.1246","Tempo Medio de Permanencia Cirurgica"," HU Gaffree e Guinle (HUGG-Unirio)"
"2022","02","2332981","9.0543","Tempo Medio de Permanencia Cirurgica"," HU Joäo de Barros Barreto (HUJBB-UFPA)"
"2022","02","2338424","6.4080","Tempo Medio de Permanencia Cirurgica"," HC da Universidade Federal de Goiás (HC-UFG)"
"2022","02","2384299","5.3603","Tempo Medio de Permanencia Cirurgica"," Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)"
"2022","02","2400243","5.8806","Tempo Medio de Permanencia Cirurgica"," HU Lauro Wanderley (HULW-UFPB)"
"2022","02","2409208","4.0396","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Januário Cicco (Mejc-UFRN)"
"2022","02","2481286","3.4497","Tempo Medio de Permanencia Cirurgica"," Maternidade Escola Assis Chateaubriand (Meac-UFC)"
"2022","02","2504502","1.9683","Tempo Medio de Permanencia Cirurgica"," HU Júlio Maria Bandeira de Mello (HUJB-UFCG)"
"2022","02","2561492","4.4079","Tempo Medio de Permanencia Cirurgica"," HU Walter Cantídio (HUWC-UFC)"
"2022","02","2653982","6.6089","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Onofre Lopes (Huol-UFRN)"
"2022","02","2655411","4.3534","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Júlio Müller (HUJM-UFMT)"
"2022","02","2676060","2.8148","Tempo Medio de Permanencia Cirurgica"," Hospital Universitário Alcides Carneiro (HUAC-UFCG)"
"2022","02","2694751","0.6897","Tempo Medio de Permanencia Cirurgica"," HU Bettina Ferro de Souza (HUBFS-UFPA)"
"2022","02","2707675","6.3554","Tempo Medio de Permanencia Cirurgica"," HU Dr. Miguel Riet Correa Junior (HU-Furg)"
